bureau_score,credit_utilization,debt_to_income,years_employed,credit_history_yrs,num_credit_inquiries_6m,max_dpd,months_delinquent
639,0.1323,0.5506,7.9,7.0,3,0,0
633,0.3986,0.4393,19.1,12.2,0,0,0
590,0.5702,0.235,17.4,16.4,1,0,0
537,0.3444,0.577,9.2,5.1,1,0,0
551,0.4122,0.7074,0.4,0.8,1,0,0
631,0.2268,0.286,9.8,7.6,1,0,0
543,0.7112,0.3657,16.3,10.8,2,0,0
576,0.3794,0.1328,10.1,4.5,2,0,0
605,0.2725,0.8343,10.2,7.6,2,0,0
634,0.2612,0.8434,4.3,3.5,0,0,0
602,0.4106,0.5759,2.5,1.1,1,0,0
548,0.5813,0.4798,13.4,8.8,2,0,0
621,0.1794,0.1402,1.7,1.5,0,0,0
635,0.3295,0.4056,12.1,11.0,1,0,0
614,0.2676,0.8279,1.9,3.7,0,0,0
642,0.3108,0.9356,14.0,10.8,2,0,0
626,0.2932,1.3136,17.9,11.7,0,0,0
652,0.3291,1.0853,12.1,7.8,0,0,0
605,0.3832,0.4293,0.4,0.0,0,0,0
617,0.1662,0.2281,6.1,3.4,1,0,0
664,0.2485,0.4732,11.6,5.9,0,0,0
535,0.211,0.4247,2.0,0.0,5,0,0
693,0.1006,0.4273,14.3,11.2,1,0,0
609,0.2782,0.3996,16.6,10.3,3,0,0
646,0.2553,0.5294,15.0,10.6,2,0,0
637,0.0976,0.4115,7.3,5.1,1,0,0
631,0.2017,0.1156,11.4,8.9,1,0,0
588,0.1476,0.1281,7.6,4.0,2,0,0
618,0.1691,0.1204,15.4,4.2,0,0,0
574,0.5117,1.7977,5.5,2.6,1,0,0
575,0.5317,0.3613,11.0,5.9,2,0,0
627,0.1861,0.2708,10.7,3.3,0,0,0
683,0.1372,0.8897,17.2,10.9,0,0,0
650,0.0777,0.4576,18.8,11.8,2,0,0
640,0.4361,0.4008,13.3,9.3,0,0,0
586,0.4624,0.4738,7.6,6.4,1,0,0
595,0.4444,0.2323,14.0,13.5,3,0,0
577,0.2759,0.6625,3.5,2.6,1,0,0
653,0.2299,1.2948,13.0,9.2,0,0,0
611,0.1459,0.3226,11.2,11.8,1,0,0
644,0.252,1.4139,5.4,1.2,1,0,0
604,0.045,0.5438,4.1,0.5,1,0,0
614,0.3237,0.307,5.6,5.1,0,0,0
558,0.1063,0.938,6.9,7.5,3,0,0
596,0.302,0.405,14.0,12.7,3,0,0
583,0.5008,0.1509,17.5,8.6,0,0,0
615,0.4669,0.2405,10.6,3.9,0,0,0
603,0.2359,0.247,4.5,2.9,0,0,0
618,0.1156,0.7451,0.0,1.4,1,0,0
625,0.4504,0.1959,14.4,9.3,1,0,0
559,0.5885,2.0924,1.4,0.0,1,0,0
598,0.3332,0.8275,13.0,6.6,1,0,0
716,0.2188,0.3419,21.0,16.8,0,0,0
576,0.1807,0.2408,10.7,9.6,1,0,0
609,0.3901,0.7483,5.3,5.0,1,0,0
670,0.2224,0.4522,17.9,12.4,1,0,0
529,0.3749,0.7312,7.8,3.7,3,0,0
533,0.2783,0.6696,1.8,0.0,1,0,0
569,0.1953,0.6681,11.4,5.0,2,0,0
576,0.38,1.1255,16.0,7.1,2,0,0
614,0.1064,0.3872,7.1,4.4,0,0,0
639,0.1657,1.4227,1.3,1.8,0,0,0
539,0.3496,0.3545,4.1,3.0,2,0,0
639,0.1784,0.5989,9.1,9.2,1,0,0
661,0.2212,0.6258,9.4,6.9,0,0,0
565,0.3888,0.45,6.1,1.0,2,0,0
560,0.2809,0.1662,7.9,5.3,2,0,0
651,0.3165,0.2395,5.6,3.7,0,0,0
609,0.1347,1.0617,5.2,4.6,2,0,0
588,0.3625,0.753,0.8,2.3,1,0,0
626,0.1165,0.1066,8.4,6.8,3,0,0
625,0.1834,0.4188,16.5,10.6,0,0,0
568,0.426,0.4956,6.6,7.4,0,0,0
645,0.0591,0.9099,16.4,13.2,1,0,0
556,0.5025,0.1661,6.6,0.0,3,0,0
602,0.4856,0.3994,16.3,12.9,1,0,0
619,0.3188,0.2225,7.1,3.2,1,0,0
557,0.2888,0.3138,7.9,2.0,2,0,0
541,0.3969,0.4882,2.3,2.1,2,0,0
710,0.1099,0.8151,0.7,5.1,0,0,0
492,0.6379,0.3568,10.0,6.9,4,0,0
566,0.3454,0.2029,7.7,4.8,1,0,0
650,0.2138,0.5396,14.4,10.3,0,0,0
522,0.6422,1.2592,5.2,8.4,1,0,0
592,0.083,0.2612,7.1,4.4,0,0,0
696,0.1441,0.5697,13.2,11.2,0,0,0
634,0.1666,0.4123,7.2,4.2,1,0,0
581,0.5127,0.5311,7.7,4.2,0,0,0
597,0.3124,0.4102,15.2,13.5,3,0,0
539,0.454,0.726,10.1,4.9,1,0,0
624,0.3845,0.3557,2.9,3.5,0,0,0
660,0.3219,0.5106,17.6,11.6,2,0,0
568,0.3121,0.2284,8.2,4.2,0,0,0
572,0.314,0.1282,6.0,3.4,3,0,0
577,0.1274,0.4916,13.7,5.1,2,0,0
630,0.1099,0.7977,7.4,3.1,0,0,0
634,0.5653,0.4349,11.8,8.5,1,0,0
584,0.4688,0.4797,14.5,9.7,3,0,0
628,0.321,0.1959,10.1,5.2,0,0,0
593,0.0898,0.2825,14.1,12.8,3,0,0
692,0.0694,0.5525,16.9,9.8,0,0,0
655,0.3499,0.4654,16.1,14.1,0,0,0
581,0.3303,0.47,10.0,7.3,2,0,0
527,0.5671,0.5958,5.7,3.5,1,0,0
638,0.123,0.4814,13.9,9.9,0,0,0
559,0.2478,2.2425,0.0,0.6,2,0,0
621,0.2618,0.423,0.0,0.0,0,0,0
604,0.2221,0.7991,15.5,9.0,3,0,0
560,0.3463,0.5201,0.4,0.0,2,0,0
656,0.1412,1.0896,4.8,4.2,1,0,0
547,0.2836,0.2509,6.5,5.9,3,0,0
561,0.1965,0.1558,0.0,2.5,0,0,0
575,0.2577,0.3044,0.0,0.0,3,0,0
602,0.1653,0.554,9.0,7.0,1,0,0
571,0.4094,0.3445,2.1,1.4,0,0,0
629,0.0086,0.4911,3.0,1.0,0,0,0
597,0.3,0.4529,9.1,10.4,2,0,0
551,0.2768,0.1436,7.0,5.8,2,0,0
660,0.1565,1.0287,15.9,14.0,1,0,0
569,0.3002,0.3695,9.6,0.0,5,0,0
574,0.1629,0.4518,6.5,6.6,4,0,0
604,0.4761,0.3787,11.1,8.8,1,0,0
652,0.4576,0.3844,19.0,14.7,0,0,0
627,0.3599,0.2224,14.9,9.8,2,0,0
665,0.1316,0.9547,2.5,6.0,1,0,0
646,0.1008,0.4687,16.2,10.9,1,0,0
599,0.2058,0.6931,14.7,10.3,5,0,0
601,0.4743,0.8679,1.8,0.0,0,0,0
654,0.1083,0.7663,10.8,7.5,0,0,0
642,0.2405,1.2871,7.8,5.1,2,0,0
600,0.3562,0.3819,13.2,11.4,1,0,0
603,0.3631,0.3268,5.5,5.1,1,0,0
689,0.2443,0.2316,15.0,12.8,1,0,0
553,0.3756,0.1844,5.8,3.8,2,0,0
582,0.1187,1.7482,19.1,12.7,2,0,0
678,0.0457,0.5238,10.1,8.8,1,0,0
614,0.2844,0.5061,8.0,5.9,2,0,0
620,0.0847,1.2933,9.5,1.9,1,0,0
577,0.5701,0.2887,13.2,8.3,0,0,0
567,0.4088,0.3731,1.8,0.0,2,0,0
552,0.3674,0.4524,10.3,5.6,3,0,0
607,0.5342,0.3745,14.4,12.1,0,0,0
662,0.1679,0.374,13.8,9.0,1,0,0
586,0.2653,0.4552,7.2,4.5,4,0,0
639,0.1543,0.1647,8.7,5.7,0,0,0
552,0.2848,0.4208,0.0,0.0,2,0,0
635,0.1056,0.4326,10.1,6.4,3,0,0
566,0.4839,0.3936,0.8,4.2,2,0,0
576,0.2805,0.7429,5.4,0.4,0,0,0
646,0.0302,1.4667,15.0,11.0,0,0,0
589,0.477,0.4768,7.9,6.6,0,0,0
707,0.0654,0.3485,17.7,10.6,0,0,0
570,0.4486,0.4342,13.5,10.7,2,0,0
621,0.2132,0.4334,1.8,0.0,2,0,0
641,0.4174,0.4941,13.4,10.3,1,0,0
577,0.6679,1.6822,11.1,5.2,0,0,0
575,0.5479,0.4525,8.6,6.2,0,0,0
674,0.1166,0.4306,14.6,14.7,4,0,0
545,0.4277,0.0971,11.4,6.2,4,0,0
580,0.0944,0.1484,3.3,1.5,2,0,0
591,0.1769,0.7505,3.9,6.0,3,0,0
557,0.1932,1.2637,0.0,2.5,2,0,0
605,0.0869,0.4665,3.0,5.6,1,0,0
556,0.2254,0.3248,2.7,1.2,2,0,0
629,0.2721,0.1941,12.9,9.7,1,0,0
593,0.384,0.8845,6.4,5.4,1,0,0
610,0.2508,1.3876,19.9,12.4,1,0,0
563,0.3342,0.4728,15.1,8.3,3,0,0
621,0.2911,0.3214,11.4,5.5,0,0,0
641,0.0437,0.5327,10.3,6.2,0,0,0
629,0.1377,0.4345,2.2,0.0,0,0,0
578,0.4018,0.2622,0.0,0.0,1,0,0
592,0.2697,0.3359,4.5,1.1,1,0,0
522,0.6818,1.2063,16.2,12.4,2,0,0
559,0.4012,0.3225,7.0,5.7,2,0,0
576,0.3923,0.4079,18.0,11.5,2,0,0
662,0.1211,0.5363,10.3,6.5,0,0,0
646,0.0906,0.6044,0.0,1.2,0,0,0
598,0.3411,0.4665,4.3,2.3,0,0,0
581,0.3978,0.1974,0.0,0.0,0,0,0
634,0.2123,0.645,0.0,0.0,0,0,0
651,0.2667,0.4869,5.9,6.7,1,0,0
574,0.4083,0.3784,1.9,0.0,0,0,0
609,0.0617,1.4414,2.0,0.8,1,0,0
519,0.4064,0.756,9.4,4.8,2,0,0
641,0.2684,0.5151,14.3,10.3,1,0,0
633,0.2532,0.4209,14.0,8.9,0,0,0
689,0.0159,0.3628,10.1,7.2,0,0,0
627,0.3185,0.3855,9.8,5.2,1,0,0
591,0.395,0.2392,8.0,4.7,0,0,0
594,0.15,0.37,2.1,0.0,0,0,0
570,0.3601,0.5831,4.9,1.4,4,0,0
663,0.0957,0.1912,19.7,12.9,0,0,0
671,0.2403,0.251,13.0,9.4,1,0,0
660,0.164,0.4864,15.6,10.6,1,0,0
563,0.4582,0.2241,14.4,12.8,0,0,0
535,0.195,0.3345,0.8,0.0,5,0,0
581,0.3144,0.3542,10.0,6.5,2,0,0
474,0.4432,0.1686,2.8,0.0,1,0,0
567,0.1482,1.0085,7.7,5.1,2,0,0
530,0.4636,0.4636,12.2,7.2,2,0,0
504,0.8108,0.236,2.5,0.7,2,0,0
624,0.1448,0.2376,6.0,2.8,0,0,0
585,0.2433,0.7976,2.6,2.7,2,0,0
602,0.2869,0.7795,5.0,4.1,0,0,0
664,0.1698,0.2646,1.2,0.0,0,0,0
610,0.3826,1.3306,10.5,6.9,0,0,0
592,0.3942,0.5995,13.9,6.7,0,0,0
587,0.2725,0.4578,4.2,0.0,0,0,0
534,0.4399,0.1452,10.0,7.8,4,0,0
596,0.1936,0.2994,0.5,0.0,1,0,0
612,0.1668,0.3045,11.0,6.5,1,0,0
575,0.2052,0.4561,12.0,8.8,3,0,0
619,0.4217,0.2828,11.2,7.8,0,0,0
614,0.595,0.9325,13.4,12.2,1,0,0
556,0.3777,0.2538,2.0,0.0,2,0,0
575,0.5154,0.2649,8.2,8.2,0,0,0
631,0.1658,1.6018,0.9,1.8,0,0,0
577,0.1615,0.6188,13.0,10.6,2,0,0
573,0.2657,0.3942,0.3,0.0,1,0,0
566,0.3687,0.8568,11.5,6.1,2,0,0
539,0.2895,0.6459,3.0,2.3,1,0,0
692,0.1623,0.6099,14.4,8.2,0,0,0
584,0.3559,0.5276,8.6,4.0,0,0,0
566,0.3982,0.1633,4.2,3.2,0,0,0
634,0.2662,0.6294,10.4,9.4,1,0,0
633,0.0204,0.6551,13.1,6.0,0,0,0
626,0.1828,1.4121,9.2,9.1,1,0,0
574,0.1181,0.1172,4.0,0.3,2,0,0
595,0.2269,0.6974,13.6,8.9,3,0,0
626,0.294,1.0339,4.8,2.8,2,0,0
639,0.2114,0.4116,6.7,3.7,2,0,0
625,0.0782,0.2752,15.4,10.3,0,0,0
576,0.475,0.4953,7.5,5.5,1,0,0
600,0.0491,0.396,0.0,2.5,2,0,0
650,0.2108,0.5748,18.5,12.5,1,0,0
566,0.4963,1.4886,19.5,11.8,1,0,0
583,0.4828,0.9892,1.0,0.0,3,0,0
580,0.3676,0.5425,9.1,7.0,2,0,0
609,0.2342,0.3642,10.6,9.1,1,0,0
556,0.1362,0.9167,9.3,5.2,4,0,0
627,0.362,0.6805,9.2,8.3,0,0,0
604,0.2302,0.3638,0.0,4.3,0,0,0
602,0.1718,0.5609,8.5,8.6,2,0,0
618,0.4118,0.1432,13.0,7.7,0,0,0
586,0.2054,0.7157,12.7,11.0,2,0,0
566,0.3926,0.6161,4.9,5.3,3,0,0
646,0.1714,0.2422,9.1,6.5,1,0,0
578,0.2007,0.1048,8.9,8.0,2,0,0
598,0.4635,1.0059,12.2,10.1,1,0,0
670,0.1386,0.3002,12.4,11.2,0,0,0
598,0.5418,0.2293,6.7,5.8,0,0,0
617,0.1651,0.3983,12.5,10.3,2,0,0
522,0.616,0.208,12.3,6.6,2,0,0
584,0.4391,0.6428,12.6,8.8,0,0,0
593,0.0738,0.454,3.8,1.2,1,0,0
615,0.2387,0.8939,3.2,4.6,1,0,0
510,0.5094,0.5995,12.7,6.2,3,0,0
584,0.4897,0.1947,10.2,2.8,2,0,0
540,0.3589,0.3148,8.4,3.0,4,0,0
578,0.278,0.2537,4.6,2.8,3,0,0
576,0.2018,0.2404,17.9,8.5,4,0,0
584,0.3028,1.2978,2.9,0.0,1,0,0
633,0.3895,0.933,10.6,8.7,1,0,0
546,0.1319,0.247,3.5,0.0,2,0,0
608,0.2223,0.4948,12.4,10.7,3,0,0
522,0.4081,0.5763,11.3,5.3,3,0,0
597,0.2009,0.2646,18.0,8.3,0,0,0
575,0.1793,0.6759,5.3,1.7,1,0,0
648,0.4273,0.4153,9.1,3.8,0,0,0
602,0.1812,0.6358,16.3,8.8,3,0,0
567,0.3945,0.4605,2.0,1.2,1,0,0
683,0.3685,1.2571,17.7,12.7,0,0,0
601,0.4599,0.7103,15.1,13.3,0,0,0
600,0.1488,0.4713,11.1,7.0,2,0,0
624,0.2282,0.4239,15.8,11.6,2,0,0
631,0.1333,0.84,3.5,0.0,1,0,0
604,0.1752,0.2645,0.0,0.0,3,0,0
528,0.5354,1.4118,7.3,7.7,3,0,0
547,0.4602,0.6916,2.1,4.3,2,0,0
547,0.8384,0.3117,1.9,4.5,1,0,0
596,0.2455,0.3855,13.7,9.3,2,0,0
559,0.3616,0.456,1.1,0.0,1,0,0
589,0.1923,0.0902,2.5,0.2,0,0,0
634,0.2016,0.2206,13.5,8.8,3,0,0
645,0.2306,1.2608,15.1,9.4,1,0,0
561,0.2995,1.0088,9.4,6.8,1,0,0
573,0.2484,0.6549,9.5,8.2,3,0,0
619,0.054,0.4698,15.1,8.5,2,0,0
598,0.4747,0.8922,3.0,5.9,0,0,0
681,0.1743,0.0761,16.8,11.9,1,0,0
637,0.0581,0.2068,2.9,4.7,2,0,0
616,0.2047,0.2121,5.9,5.0,1,0,0
707,0.0606,0.3751,18.3,17.1,0,0,0
599,0.0511,0.1445,2.3,0.0,2,0,0
606,0.2861,0.3581,14.5,9.1,1,0,0
538,0.255,0.3466,4.7,2.3,3,0,0
566,0.3765,0.1512,5.6,4.3,1,0,0
523,0.5374,0.1779,6.4,4.7,2,0,0
630,0.2272,0.4949,10.2,7.9,1,0,0
577,0.4057,0.6141,3.4,2.7,3,0,0
654,0.0916,1.165,12.0,9.5,1,0,0
549,0.7766,1.2339,7.3,4.1,1,0,0
601,0.0812,1.0294,9.3,7.4,2,0,0
606,0.2112,0.997,15.5,16.5,3,0,0
622,0.4516,0.2284,14.1,9.9,0,0,0
587,0.2918,1.2189,5.4,0.9,2,0,0
632,0.1338,0.2819,11.8,7.0,1,0,0
620,0.1228,0.5658,2.6,0.9,2,0,0
600,0.2847,0.1722,11.4,6.2,1,0,0
666,0.1033,0.7418,5.7,4.2,0,0,0
551,0.5889,1.0732,9.7,8.4,4,0,0
637,0.0117,0.545,7.4,2.6,1,0,0
521,0.3014,0.667,4.3,0.0,3,0,0
650,0.094,0.373,10.3,12.2,1,0,0
659,0.2341,0.4247,15.0,8.6,1,0,0
631,0.4061,0.4833,12.7,11.7,1,0,0
578,0.6867,0.224,7.1,6.5,2,0,0
571,0.2331,0.6675,6.9,3.6,2,0,0
606,0.103,0.2575,13.4,7.8,1,0,0
630,0.3409,1.3437,8.8,5.0,0,0,0
646,0.273,0.8067,7.0,4.0,0,0,0
530,0.6203,0.8297,9.5,7.9,3,0,0
582,0.4109,0.4868,1.2,0.0,2,0,0
676,0.3993,1.0996,15.9,13.7,0,0,0
566,0.3218,1.1929,9.7,5.5,2,0,0
627,0.2498,0.7482,0.3,0.0,1,0,0
515,0.746,0.2731,10.1,7.4,0,0,0
667,0.1136,0.6524,8.2,10.5,0,0,0
621,0.1662,0.3416,2.0,0.0,0,0,0
599,0.298,0.3287,0.0,0.3,0,0,0
614,0.3139,0.3649,4.0,3.1,1,0,0
682,0.1047,0.4738,8.5,9.7,1,0,0
603,0.062,0.4325,2.7,0.0,1,0,0
589,0.4104,0.7589,9.3,8.4,0,0,0
657,0.1869,0.4025,12.3,5.8,0,0,0
613,0.2522,0.1434,15.1,11.0,1,0,0
560,0.4735,0.3652,6.1,5.7,0,0,0
629,0.2738,1.1914,6.7,6.7,0,0,0
550,0.4787,0.3694,3.7,0.0,1,0,0
584,0.1036,0.9149,15.4,6.8,2,0,0
597,0.1249,1.3893,12.0,8.0,2,0,0
592,0.3515,0.4781,8.3,4.7,1,0,0
568,0.3105,0.708,1.0,0.0,0,0,0
664,0.1948,0.7138,15.8,8.4,0,0,0
604,0.4759,0.151,13.7,8.6,0,0,0
597,0.4671,0.5497,7.2,8.5,1,0,0
583,0.2856,0.413,9.8,4.4,1,0,0
658,0.202,0.7865,16.9,13.6,0,0,0
591,0.4756,0.5468,5.0,0.6,0,0,0
630,0.1159,0.2398,3.5,0.9,0,0,0
569,0.5639,1.2448,8.5,2.9,2,0,0
602,0.1154,0.5305,0.0,4.3,2,0,0
570,0.4131,0.4308,2.3,3.5,3,0,0
648,0.0697,0.413,19.3,14.9,3,0,0
542,0.447,1.5122,9.5,8.0,3,0,0
628,0.3786,0.8763,14.7,8.7,0,0,0
580,0.2738,0.3505,6.1,4.3,2,0,0
660,0.1608,0.849,12.3,6.5,0,0,0
610,0.5535,1.0147,11.4,13.4,2,0,0
576,0.4915,1.0592,2.1,0.0,1,0,0
637,0.3097,0.7185,16.3,9.7,0,0,0
595,0.1737,0.3731,8.7,9.3,2,0,0
667,0.1144,0.8151,11.6,7.9,0,0,0
623,0.2322,1.3022,2.6,3.0,3,0,0
580,0.4445,0.1821,4.5,3.0,3,0,0
631,0.0635,0.1765,9.0,4.9,0,0,0
570,0.5089,0.3236,12.8,7.6,2,0,0
572,0.2915,0.6552,0.0,1.7,1,0,0
650,0.5667,0.1575,16.9,12.3,0,0,0
639,0.1788,0.3349,13.7,12.0,3,0,0
643,0.1139,0.2727,0.4,2.7,0,0,0
606,0.3111,1.0158,6.3,5.6,2,0,0
606,0.093,0.2003,4.2,5.0,0,0,0
581,0.4903,0.3627,14.8,11.4,2,0,0
627,0.2111,0.7552,3.0,2.9,0,0,0
610,0.1242,0.413,12.5,8.1,1,0,0
615,0.1194,0.4027,11.0,4.3,1,0,0
649,0.2739,0.2847,14.0,8.5,0,0,0
576,0.433,0.9889,0.0,2.9,2,0,0
581,0.3235,0.3911,1.4,1.6,1,0,0
603,0.2137,0.2948,7.0,4.1,1,0,0
548,0.6963,0.2417,14.9,12.8,1,0,0
571,0.245,0.7562,3.2,1.3,1,0,0
607,0.366,0.3647,2.7,3.3,1,0,0
552,0.5101,0.5753,5.3,6.4,0,0,0
710,0.0362,0.2686,16.1,12.5,0,0,0
654,0.0857,0.2165,9.9,9.1,3,0,0
589,0.3849,0.4555,5.5,4.8,1,0,0
607,0.2741,0.515,14.2,6.1,2,0,0
609,0.2106,0.7305,6.5,7.2,0,0,0
662,0.1385,0.4441,20.3,15.8,3,0,0
610,0.0852,0.372,9.7,6.2,1,0,0
615,0.2049,0.6211,16.2,10.2,0,0,0
626,0.3195,0.4642,7.3,5.4,0,0,0
651,0.4055,0.5363,16.4,9.1,1,0,0
525,0.5535,1.2266,1.1,2.7,2,0,0
611,0.2092,1.5477,6.2,4.0,2,0,0
647,0.0909,0.2135,9.4,4.8,1,0,0
678,0.062,0.3139,12.6,10.1,0,0,0
565,0.25,0.3373,5.9,5.1,2,0,0
616,0.1882,0.26,6.3,6.0,2,0,0
558,0.6374,0.1782,5.6,1.4,2,0,0
630,0.2018,0.0714,0.0,1.5,1,0,0
514,0.4943,0.8993,9.5,10.2,3,0,0
720,0.1256,0.1278,21.9,15.2,0,0,0
575,0.2221,0.2484,0.0,0.0,2,0,0
686,0.0738,1.154,9.6,3.9,0,0,0
534,0.6396,0.6486,11.1,7.9,1,0,0
589,0.3388,1.037,10.1,5.0,1,0,0
623,0.382,0.4652,17.6,14.7,1,0,0
629,0.2426,1.4366,0.0,4.9,2,0,0
594,0.2667,0.7033,6.7,9.6,3,0,0
598,0.1299,0.1087,10.0,5.3,2,0,0
579,0.3894,0.3878,11.5,6.6,1,0,0
691,0.0309,0.4681,2.8,3.2,0,0,0
545,0.4475,0.2322,12.1,8.0,2,0,0
621,0.3289,0.3867,11.0,7.7,0,0,0
616,0.0933,0.1813,7.5,10.2,1,0,0
577,0.4828,0.5791,5.7,1.8,0,0,0
577,0.1759,1.4467,4.2,3.5,2,0,0
598,0.3908,0.132,2.0,2.2,0,0,0
567,0.3489,0.5437,3.9,4.8,2,0,0
573,0.4804,0.4683,11.6,6.4,2,0,0
642,0.0947,0.4625,5.3,6.7,1,0,0
631,0.3141,1.5046,5.3,4.2,0,0,0
660,0.2553,0.7724,17.0,10.2,0,0,0
560,0.3379,0.5321,0.9,0.3,4,0,0
600,0.5703,0.9519,13.2,11.2,4,0,0
668,0.4634,0.3171,13.6,13.7,1,0,0
643,0.1443,0.4635,16.9,11.1,2,0,0
602,0.4128,0.3381,2.3,5.8,1,0,0
667,0.0653,1.1085,11.1,10.3,0,0,0
568,0.5035,0.5155,8.7,5.1,1,0,0
623,0.2079,0.3317,4.2,4.1,1,0,0
641,0.0196,0.9123,10.8,9.3,0,0,0
588,0.4675,0.8992,3.7,2.1,1,0,0
588,0.1605,0.3731,13.6,8.2,1,0,0
623,0.2948,0.3174,14.4,9.8,0,0,0
555,0.2828,0.4383,7.4,4.4,3,0,0
639,0.1436,1.4609,10.1,7.6,0,0,0
593,0.5212,0.1691,12.4,13.0,2,0,0
616,0.1909,0.2654,10.3,8.1,0,0,0
612,0.4852,0.7026,15.4,14.4,0,0,0
624,0.265,0.3993,19.3,14.6,0,0,0
667,0.2896,0.6463,17.9,18.3,3,0,0
542,0.1931,0.3815,0.5,0.0,1,0,0
569,0.3523,0.2332,7.4,1.0,1,0,0
649,0.1454,0.4383,13.5,10.0,2,0,0
647,0.2884,0.8459,15.8,11.9,2,0,0
559,0.4924,0.1407,5.9,7.3,4,0,0
631,0.5173,0.4323,11.0,11.5,0,0,0
613,0.177,0.3608,8.6,2.9,0,0,0
620,0.2079,0.6366,13.7,9.2,2,0,0
592,0.182,0.2054,13.7,9.9,1,0,0
604,0.197,0.1824,13.2,6.9,1,0,0
544,0.4512,0.3551,5.6,3.6,1,0,0
564,0.4995,0.3396,3.5,4.6,1,0,0
648,0.0851,0.0943,12.4,11.0,1,0,0
568,0.3315,0.5093,4.0,3.5,1,0,0
669,0.2553,0.9115,5.3,7.1,0,0,0
522,0.422,0.7021,0.0,0.7,2,0,0
645,0.2491,0.6532,12.3,11.2,1,0,0
569,0.4407,0.6744,14.4,8.4,0,0,0
586,0.3532,0.765,5.9,2.6,1,0,0
563,0.2496,1.2055,0.7,4.6,1,0,0
658,0.1541,0.4048,0.0,0.0,0,0,0
583,0.2687,1.1812,4.5,5.2,2,0,0
613,0.1362,0.2203,2.3,0.6,0,0,0
628,0.3534,0.1719,12.7,9.7,1,0,0
634,0.1212,0.2238,11.5,7.8,1,0,0
637,0.4161,0.2633,17.6,13.8,1,0,0
669,0.1816,0.3826,11.5,9.5,1,0,0
532,0.698,0.1483,2.5,0.4,0,0,0
617,0.0774,0.8359,5.2,5.1,1,0,0
525,0.1002,0.6049,10.6,5.1,6,0,0
690,0.1271,0.4577,13.0,12.6,0,0,0
561,0.2574,1.2882,3.4,3.1,4,0,0
635,0.118,0.5778,11.4,1.9,1,0,0
612,0.1144,1.4592,8.9,3.6,1,0,0
526,0.2262,0.6024,7.3,6.5,4,0,0
541,0.4399,1.142,7.1,6.9,3,0,0
553,0.1777,0.8755,5.8,3.3,1,0,0
597,0.2588,0.526,2.4,2.0,0,0,0
627,0.1808,0.8367,0.0,1.5,1,0,0
638,0.0732,0.2308,11.1,10.4,1,0,0
686,0.1819,0.4982,16.4,13.3,2,0,0
618,0.1031,0.3335,17.3,11.0,2,0,0
557,0.1911,0.1537,7.2,7.8,3,0,0
518,0.6006,0.6462,12.8,4.6,2,0,0
636,0.2307,0.2203,3.1,1.6,0,0,0
610,0.1203,0.4154,10.5,8.6,3,0,0
662,0.1865,1.4214,16.9,9.4,1,0,0
649,0.2164,0.557,5.8,4.2,1,0,0
599,0.2314,0.737,12.8,10.1,1,0,0
572,0.4293,0.8216,3.5,0.9,2,0,0
582,0.1768,0.5108,1.3,1.3,0,0,0
561,0.4662,0.9192,16.3,9.0,2,0,0
645,0.4302,0.4281,16.3,13.4,0,0,0
611,0.121,0.7367,0.8,1.6,3,0,0
556,0.5367,0.2818,15.2,12.1,3,0,0
583,0.5509,0.3611,15.2,10.5,2,0,0
561,0.5219,0.3178,2.6,0.0,0,0,0
632,0.4099,0.1251,5.8,3.8,2,0,0
586,0.1837,0.4991,0.9,4.1,2,0,0
629,0.1193,0.1421,3.3,4.3,1,0,0
594,0.291,0.4986,4.5,6.6,1,0,0
599,0.3316,0.272,8.0,5.7,1,0,0
577,0.4691,1.4526,9.1,5.0,1,0,0
582,0.1523,1.607,0.6,1.6,2,0,0
659,0.0517,0.4368,19.3,13.1,1,0,0
663,0.0411,0.4364,12.0,7.3,1,0,0
587,0.1361,0.7467,0.0,0.0,2,0,0
636,0.2709,0.6149,5.8,4.7,0,0,0
581,0.4074,0.538,2.2,3.4,0,0,0
612,0.2452,0.8018,15.8,8.7,1,0,0
520,0.5893,0.2105,0.9,3.6,4,0,0
643,0.3065,0.5155,16.6,12.1,1,0,0
641,0.4518,0.4369,17.0,12.1,1,0,0
583,0.0934,0.1723,0.0,0.0,2,0,0
601,0.2443,0.4057,9.5,7.7,3,0,0
663,0.1033,0.4463,9.2,4.1,0,0,0
692,0.0466,0.7216,14.1,8.0,1,0,0
612,0.3514,0.1281,1.1,0.0,0,0,0
662,0.1609,1.1594,6.3,9.8,0,0,0
602,0.5709,0.3634,18.2,12.6,1,0,0
579,0.3135,0.5617,5.7,2.8,0,0,0
677,0.4444,0.5101,13.3,9.2,0,0,0
675,0.2227,0.2125,21.0,13.7,0,0,0
599,0.0762,0.3072,0.0,0.0,2,0,0
638,0.2523,0.4739,3.1,2.9,0,0,0
575,0.4472,0.5165,11.2,7.0,2,0,0
672,0.3271,0.6224,14.4,10.3,1,0,0
683,0.2589,1.3346,8.6,10.7,0,0,0
594,0.2949,0.466,13.8,6.0,1,0,0
621,0.2545,0.8244,9.1,4.1,0,0,0
639,0.1114,0.533,13.4,10.4,1,0,0
595,0.1122,0.4343,9.9,9.7,2,0,0
660,0.3213,0.9967,13.7,15.6,0,0,0
619,0.1903,1.0163,12.3,9.4,2,0,0
